[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_020191734.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191735.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191736.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191737.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191740.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191741.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191742.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191743.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191744.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191745.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191746.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191748.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191750.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191751.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191752.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191753.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191755.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191756.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191757.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191758.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191759.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191761.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191762.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191763.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191764.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191765.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191766.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191768.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191769.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191770.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191772.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191773.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191774.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191776.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191779.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191780.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191781.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191782.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191783.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191784.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191785.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191786.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191787.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191788.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191789.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191790.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191791.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191792.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191793.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191794.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191795.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191796.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191797.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191798.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191799.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191800.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191801.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191802.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191803.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191804.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191805.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191806.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191807.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191808.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191809.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191810.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191811.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191813.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191814.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191815.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191816.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191817.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191819.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191820.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191821.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191822.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191823.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191824.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191825.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191826.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191827.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191829.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191830.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191831.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191832.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191833.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191834.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191835.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191836.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191838.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191839.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191840.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191841.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191842.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191843.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191844.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191845.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191846.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191847.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191848.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191849.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191850.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191851.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191852.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191853.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191854.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191855.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191856.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191857.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191858.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191859.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191860.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191862.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191863.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191864.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191865.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191866.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191867.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191868.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191869.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191870.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191871.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191872.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191873.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191874.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191875.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191876.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191878.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191879.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191880.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191881.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191882.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191883.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191884.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191887.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191888.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191890.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191891.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191892.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191893.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191894.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191895.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191896.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191897.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191898.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191899.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191900.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191901.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191902.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191903.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191904.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191905.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191906.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191907.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191908.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191909.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191910.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191911.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191912.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191913.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191914.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191916.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191918.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191919.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191920.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191923.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191924.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191926.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191930.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191931.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191932.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191934.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191935.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191937.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191938.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191939.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191940.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191941.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191942.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191943.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191944.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191945.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191946.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191947.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191948.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191949.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191950.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191951.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191952.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191953.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191954.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191955.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191956.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191957.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191958.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191959.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191961.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191962.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191963.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191964.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191965.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191966.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191967.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191968.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191970.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191972.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191973.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191975.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191976.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191977.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191978.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191979.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191980.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191981.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191982.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191983.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191984.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191985.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191986.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191987.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191990.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191991.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191993.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191994.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191998.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191999.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192000.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192001.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192002.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192003.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192004.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192005.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192006.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192007.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192009.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192010.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192011.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192012.1 — 0.7 Mb, 0 hits in 0.00s
[offtarget]   NW_020192013.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192014.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192015.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192016.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192017.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192018.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192019.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192020.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192021.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192023.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192024.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192025.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192027.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192028.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192029.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192030.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192031.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192032.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192033.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192034.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192035.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192036.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192038.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192039.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192040.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192041.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192042.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192043.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192044.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192045.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192047.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192048.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192049.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192050.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192051.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020192052.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192053.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192054.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192055.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192056.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192057.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192058.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192059.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192060.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192061.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192063.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192064.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192065.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192066.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192067.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192068.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192070.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192071.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192072.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192073.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192074.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192075.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020192076.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192077.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192078.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192079.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192080.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192081.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192082.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192083.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192084.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192085.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192087.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192088.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192089.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192090.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192091.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192092.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192093.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192095.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192096.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192098.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192099.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192100.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192101.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192102.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192103.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192104.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192105.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192106.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192107.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192108.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192111.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192112.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192113.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192114.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192115.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192116.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192117.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192118.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192119.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192120.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192122.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192123.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192124.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192125.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020192126.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192127.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192128.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192129.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192130.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192131.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192132.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192133.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192134.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192135.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192136.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192137.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192138.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192139.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192140.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192141.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192144.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192145.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192146.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192147.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020192149.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192150.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192151.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192153.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192154.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192155.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192156.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192157.1 — 0.0 Mb, 0 hits in 0.00s
