[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_022174086.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174087.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174088.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174089.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174090.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174091.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174092.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174093.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174094.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174095.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174096.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174097.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174098.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174099.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174100.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174101.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174102.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174103.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174104.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174105.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174106.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174107.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174108.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174109.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174110.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174111.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174112.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174113.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174114.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174115.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174116.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174117.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174118.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174119.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174120.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174121.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174122.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174123.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174124.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174125.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174126.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174127.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174128.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174129.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174130.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174131.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174132.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174133.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174134.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174135.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174136.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174137.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174138.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174139.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174140.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174141.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174142.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174143.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174144.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174145.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174146.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174147.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174148.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174149.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174150.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174151.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174152.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174153.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174154.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174155.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174156.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174157.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174158.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174159.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174160.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174161.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174162.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174163.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174164.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174165.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174166.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174167.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174168.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174169.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174170.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174171.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174172.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174173.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174174.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174175.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174176.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174177.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174178.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174179.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174180.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174181.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174182.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174183.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174184.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174185.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174186.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174187.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174188.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174189.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174190.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174191.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174192.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174193.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174194.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174195.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174196.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174197.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174198.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174199.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174200.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174201.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174202.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_022174203.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174204.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174205.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174206.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174207.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174208.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174209.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174210.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174211.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174212.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174213.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174214.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174215.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174216.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174217.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174218.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174219.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174220.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174221.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174222.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174223.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174224.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174225.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174226.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174227.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174228.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174229.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174230.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174231.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174232.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174233.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174234.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174235.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174236.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174237.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174238.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174239.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174240.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174241.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174242.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174243.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174244.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174245.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174246.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174247.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174248.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174249.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174250.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174251.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174252.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174253.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174254.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174255.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174256.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174257.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174258.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174259.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174260.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174261.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174262.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174263.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174264.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174265.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174266.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174267.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174268.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174269.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174270.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174271.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174272.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174273.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174274.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174275.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174276.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174277.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174278.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174279.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174280.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174281.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174282.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174283.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174284.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174285.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174286.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174287.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174288.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174289.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174290.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_022174291.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174292.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174293.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174294.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174295.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174296.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174297.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174298.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174299.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174300.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174301.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174302.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174303.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174304.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174305.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174306.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174307.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174308.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174309.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174310.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174311.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174312.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174313.1 — 0.3 Mb, 0 hits in 0.00s
[offtarget]   NW_022174314.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174315.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174316.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174317.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174318.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174319.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174320.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174321.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174322.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174323.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174324.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174325.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174326.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174327.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174328.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174329.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174330.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174331.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174332.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174333.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174334.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174335.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174336.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174337.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174338.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174339.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174340.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174341.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174342.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174343.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174344.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174345.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174346.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174347.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174348.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174349.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174350.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174351.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174352.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174353.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174354.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174355.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174356.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174357.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174358.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174359.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174360.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174361.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174362.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174363.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174364.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174365.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174366.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174367.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174368.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174369.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174370.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174371.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174372.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174373.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174374.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174375.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174376.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174377.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174378.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174379.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174380.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174381.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174382.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174383.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174384.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174385.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174386.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174387.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174388.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174389.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174390.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174391.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174392.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174393.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174394.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174395.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174396.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174397.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174398.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174399.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174400.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174401.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174402.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174403.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174404.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174405.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174406.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174407.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174408.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174409.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174410.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174411.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174412.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174413.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174414.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174415.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174416.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174417.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174418.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174419.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174420.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174421.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174422.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174423.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174424.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174425.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174426.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174427.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174428.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174429.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174430.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174431.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174432.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174433.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174434.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174435.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174436.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174437.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174438.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174439.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174440.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174441.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174442.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174443.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174444.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174445.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174446.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174447.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174448.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174449.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174450.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174451.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022174452.1 — 0.0 Mb, 0 hits in 0.00s
